"","expr","time","fun_name"
"3708","Rcpp",7704,"caUtility"
"3709","Rcpp",8025,"caUtility"
"3710","R",18234,"caUtility"
"3711","R",16852,"caUtility"
"3712","Rcpp",7785,"caUtility"
"3713","Rcpp",8105,"caUtility"
"3714","Rcpp",7695,"caUtility"
"3715","R",19056,"caUtility"
"3716","R",17112,"caUtility"
"3717","Rcpp",7755,"caUtility"
"3718","Rcpp",7574,"caUtility"
"3719","Rcpp",7515,"caUtility"
"3720","Rcpp",7674,"caUtility"
"3721","Rcpp",7434,"caUtility"
"3722","R",17272,"caUtility"
"3723","Rcpp",7745,"caUtility"
"3724","R",17573,"caUtility"
"3725","R",17112,"caUtility"
"3726","R",16942,"caUtility"
"3727","R",17032,"caUtility"
"3728","Rcpp",7985,"caUtility"
"3729","Rcpp",8015,"caUtility"
"3730","Rcpp",8696,"caUtility"
"3731","R",17192,"caUtility"
"3732","Rcpp",7634,"caUtility"
"3733","R",18314,"caUtility"
"3734","R",17193,"caUtility"
"3735","Rcpp",7704,"caUtility"
"3736","R",17082,"caUtility"
"3737","R",16861,"caUtility"
"3738","R",16982,"caUtility"
"3739","R",16731,"caUtility"
"3740","Rcpp",8536,"caUtility"
"3741","R",21601,"caUtility"
"3742","R",18545,"caUtility"
"3743","R",17663,"caUtility"
"3744","Rcpp",8016,"caUtility"
"3745","Rcpp",7794,"caUtility"
"3746","Rcpp",8065,"caUtility"
"3747","Rcpp",7985,"caUtility"
"3748","R",17423,"caUtility"
"3749","R",17042,"caUtility"
"3750","R",17213,"caUtility"
"3751","R",17332,"caUtility"
"3752","Rcpp",8026,"caUtility"
"3753","R",19917,"caUtility"
"3754","R",16792,"caUtility"
"3755","R",17844,"caUtility"
"3756","Rcpp",8095,"caUtility"
"3757","Rcpp",7985,"caUtility"
"3758","R",17704,"caUtility"
"3759","Rcpp",8025,"caUtility"
"3760","R",17393,"caUtility"
"3761","R",17643,"caUtility"
"3762","Rcpp",7765,"caUtility"
"3763","Rcpp",7785,"caUtility"
"3764","Rcpp",8115,"caUtility"
"3765","Rcpp",7985,"caUtility"
"3766","Rcpp",7535,"caUtility"
"3767","Rcpp",7524,"caUtility"
"3768","Rcpp",7564,"caUtility"
"3769","Rcpp",7975,"caUtility"
"3770","Rcpp",7664,"caUtility"
"3771","R",18204,"caUtility"
"3772","Rcpp",7754,"caUtility"
"3773","R",18645,"caUtility"
"3774","R",17032,"caUtility"
"3775","R",17162,"caUtility"
"3776","Rcpp",8086,"caUtility"
"3777","R",17903,"caUtility"
"3778","Rcpp",7854,"caUtility"
"3779","Rcpp",7584,"caUtility"
"3780","Rcpp",7654,"caUtility"
"3781","R",17312,"caUtility"
"3782","Rcpp",7805,"caUtility"
"3783","R",17593,"caUtility"
"3784","R",17133,"caUtility"
"3785","R",17012,"caUtility"
"3786","Rcpp",9167,"caUtility"
"3787","R",17353,"caUtility"
"3788","R",17192,"caUtility"
"3789","Rcpp",8135,"caUtility"
"3790","Rcpp",7644,"caUtility"
"3791","Rcpp",7393,"caUtility"
"3792","R",17342,"caUtility"
"3793","R",17052,"caUtility"
"3794","R",17192,"caUtility"
"3795","Rcpp",7915,"caUtility"
"3796","Rcpp",7785,"caUtility"
"3797","R",17322,"caUtility"
"3798","Rcpp",8025,"caUtility"
"3799","R",17092,"caUtility"
"3800","R",19316,"caUtility"
"3801","R",17392,"caUtility"
"3802","R",17113,"caUtility"
"3803","R",17242,"caUtility"
"3804","R",17313,"caUtility"
"3805","R",17663,"caUtility"
"3806","R",17153,"caUtility"
"3807","R",17603,"caUtility"
"3808","Rcpp",8676,"caUtility"
"3809","R",16952,"caUtility"
"3810","Rcpp",8096,"caUtility"
"3811","R",18595,"caUtility"
"3812","R",16752,"caUtility"
"3813","Rcpp",8115,"caUtility"
"3814","Rcpp",7645,"caUtility"
"3815","Rcpp",7504,"caUtility"
"3816","Rcpp",7925,"caUtility"
"3817","R",28854,"caUtility"
"3818","R",16922,"caUtility"
"3819","Rcpp",9258,"caUtility"
"3820","R",17262,"caUtility"
"3821","R",17002,"caUtility"
"3822","R",17202,"caUtility"
"3823","Rcpp",7865,"caUtility"
"3824","R",17583,"caUtility"
"3825","R",18355,"caUtility"
"3826","Rcpp",8546,"caUtility"
"3827","R",17052,"caUtility"
"3828","Rcpp",8105,"caUtility"
"3829","R",17302,"caUtility"
"3830","Rcpp",8135,"caUtility"
"3831","Rcpp",7835,"caUtility"
"3832","Rcpp",7795,"caUtility"
"3833","Rcpp",7905,"caUtility"
"3834","Rcpp",7494,"caUtility"
"3835","Rcpp",7354,"caUtility"
"3836","R",17643,"caUtility"
"3837","R",17623,"caUtility"
"3838","Rcpp",8275,"caUtility"
"3839","R",17302,"caUtility"
"3840","Rcpp",8386,"caUtility"
"3841","R",18224,"caUtility"
"3842","Rcpp",8936,"caUtility"
"3843","R",17352,"caUtility"
"3844","R",16992,"caUtility"
"3845","R",16862,"caUtility"
"3846","Rcpp",7805,"caUtility"
"3847","Rcpp",7755,"caUtility"
"3848","R",17583,"caUtility"
"3849","Rcpp",8055,"caUtility"
"3850","Rcpp",7805,"caUtility"
"3851","Rcpp",7625,"caUtility"
"3852","R",17342,"caUtility"
"3853","R",17252,"caUtility"
"3854","R",18184,"caUtility"
"3855","R",18043,"caUtility"
"3856","Rcpp",8385,"caUtility"
"3857","R",17372,"caUtility"
"3858","Rcpp",8015,"caUtility"
"3859","Rcpp",8065,"caUtility"
"3860","Rcpp",7725,"caUtility"
"3861","Rcpp",7644,"caUtility"
"3862","R",18064,"caUtility"
"3863","Rcpp",7955,"caUtility"
"3864","R",18194,"caUtility"
"3865","R",17934,"caUtility"
"3866","R",17813,"caUtility"
"3867","Rcpp",8356,"caUtility"
"3868","R",18555,"caUtility"
"3869","Rcpp",7765,"caUtility"
"3870","Rcpp",7755,"caUtility"
"3871","R",17553,"caUtility"
"3872","R",17924,"caUtility"
"3873","R",17062,"caUtility"
"3874","R",17102,"caUtility"
"3875","R",17253,"caUtility"
"3876","Rcpp",8566,"caUtility"
"3877","Rcpp",8075,"caUtility"
"3878","Rcpp",8305,"caUtility"
"3879","Rcpp",7795,"caUtility"
"3880","Rcpp",8496,"caUtility"
"3881","Rcpp",7935,"caUtility"
"3882","R",17954,"caUtility"
"3883","Rcpp",8296,"caUtility"
"3884","Rcpp",8406,"caUtility"
"3885","R",17533,"caUtility"
"3886","Rcpp",8046,"caUtility"
"3887","R",17312,"caUtility"
"3888","Rcpp",8346,"caUtility"
"3889","Rcpp",7695,"caUtility"
"3890","Rcpp",7474,"caUtility"
"3891","Rcpp",7575,"caUtility"
"3892","R",17222,"caUtility"
"3893","Rcpp",7785,"caUtility"
"3894","R",17353,"caUtility"
"3895","R",21851,"caUtility"
"3896","Rcpp",7895,"caUtility"
"3897","Rcpp",7534,"caUtility"
"3898","Rcpp",8005,"caUtility"
"3899","Rcpp",7764,"caUtility"
"3900","Rcpp",7735,"caUtility"
"3901","R",18886,"caUtility"
"3902","Rcpp",7634,"caUtility"
"3903","Rcpp",8015,"caUtility"
"3904","R",17302,"caUtility"
"3905","Rcpp",7895,"caUtility"
"3906","Rcpp",7434,"caUtility"
"3907","R",17193,"caUtility"
"3908","R",17072,"caUtility"
"3909","R",17112,"caUtility"
"3910","Rcpp",7845,"caUtility"
"3911","Rcpp",8366,"caUtility"
"3912","Rcpp",8055,"caUtility"
"3913","R",17252,"caUtility"
"3914","Rcpp",7965,"caUtility"
"3915","R",19126,"caUtility"
"3916","Rcpp",8296,"caUtility"
"3917","Rcpp",8136,"caUtility"
"3918","Rcpp",7504,"caUtility"
"3919","R",17483,"caUtility"
"3920","Rcpp",7805,"caUtility"
"3921","R",17022,"caUtility"
"3922","Rcpp",7725,"caUtility"
"3923","Rcpp",7724,"caUtility"
"3924","R",16952,"caUtility"
"3925","R",16802,"caUtility"
"3926","R",17082,"caUtility"
"3927","Rcpp",7915,"caUtility"
"3928","Rcpp",7654,"caUtility"
"3929","R",17303,"caUtility"
"3930","R",17863,"caUtility"
"3931","R",16761,"caUtility"
"3932","R",17193,"caUtility"
"3933","Rcpp",8105,"caUtility"
"3934","Rcpp",7594,"caUtility"
"3935","Rcpp",7624,"caUtility"
"3936","Rcpp",7374,"caUtility"
"3937","Rcpp",7755,"caUtility"
"3938","Rcpp",7875,"caUtility"
"3939","Rcpp",7424,"caUtility"
"3940","R",18635,"caUtility"
"3941","Rcpp",7695,"caUtility"
"3942","Rcpp",7594,"caUtility"
"3943","R",17363,"caUtility"
"3944","R",16892,"caUtility"
"3945","Rcpp",8155,"caUtility"
"3946","Rcpp",8987,"caUtility"
"3947","R",17172,"caUtility"
"3948","Rcpp",8125,"caUtility"
"3949","R",16982,"caUtility"
"3950","R",17332,"caUtility"
"3951","Rcpp",7835,"caUtility"
"3952","R",17283,"caUtility"
"3953","R",17513,"caUtility"
"3954","Rcpp",7945,"caUtility"
"3955","R",17313,"caUtility"
"3956","R",17202,"caUtility"
"3957","R",17002,"caUtility"
"3958","Rcpp",8055,"caUtility"
"3959","R",17863,"caUtility"
"3960","Rcpp",7654,"caUtility"
"3961","R",18295,"caUtility"
"3962","R",16631,"caUtility"
"3963","R",17172,"caUtility"
"3964","Rcpp",7935,"caUtility"
"3965","Rcpp",7594,"caUtility"
"3966","Rcpp",7544,"caUtility"
"3967","Rcpp",7534,"caUtility"
"3968","R",17593,"caUtility"
"3969","Rcpp",7875,"caUtility"
"3970","Rcpp",7705,"caUtility"
"3971","R",17032,"caUtility"
"3972","Rcpp",8045,"caUtility"
"3973","Rcpp",7965,"caUtility"
"3974","R",17884,"caUtility"
"3975","R",16832,"caUtility"
"3976","Rcpp",8416,"caUtility"
"3977","R",21430,"caUtility"
"3978","Rcpp",7875,"caUtility"
"3979","Rcpp",7515,"caUtility"
"3980","R",17212,"caUtility"
"3981","R",17082,"caUtility"
"3982","Rcpp",8006,"caUtility"
"3983","Rcpp",7975,"caUtility"
"3984","Rcpp",7634,"caUtility"
"3985","R",18355,"caUtility"
"3986","R",18084,"caUtility"
"3987","R",17253,"caUtility"
"3988","R",19056,"caUtility"
"3989","R",17693,"caUtility"
"3990","R",17593,"caUtility"
"3991","Rcpp",9068,"caUtility"
"3992","R",17022,"caUtility"
"3993","R",16831,"caUtility"
"3994","Rcpp",8045,"caUtility"
"3995","Rcpp",7895,"caUtility"
"3996","R",17172,"caUtility"
"3997","Rcpp",7865,"caUtility"
"3998","R",16982,"caUtility"
"3999","R",17233,"caUtility"
"4000","Rcpp",7634,"caUtility"
"4001","Rcpp",172594,"flUtility"
"4002","R",479068,"flUtility"
"4003","R",230812,"flUtility"
"4004","Rcpp",20298,"flUtility"
"4005","R",230773,"flUtility"
"4006","R",221546,"flUtility"
"4007","Rcpp",28363,"flUtility"
"4008","Rcpp",16321,"flUtility"
"4009","Rcpp",14959,"flUtility"
"4010","Rcpp",15359,"flUtility"
"4011","Rcpp",13164,"flUtility"
"4012","Rcpp",13635,"flUtility"
"4013","R",182904,"flUtility"
"4014","R",176972,"flUtility"
"4015","R",174437,"flUtility"
"4016","R",212950,"flUtility"
"4017","Rcpp",20028,"flUtility"
"4018","R",236023,"flUtility"
"4019","Rcpp",16751,"flUtility"
"4020","Rcpp",15348,"flUtility"
"4021","R",179136,"flUtility"
"4022","R",206577,"flUtility"
"4023","Rcpp",19046,"flUtility"
"4024","Rcpp",16992,"flUtility"
"4025","R",220514,"flUtility"
"4026","R",180178,"flUtility"
"4027","R",182863,"flUtility"
"4028","R",173595,"flUtility"
"4029","Rcpp",17232,"flUtility"
"4030","Rcpp",14638,"flUtility"
"4031","Rcpp",14728,"flUtility"
"4032","R",220714,"flUtility"
"4033","Rcpp",17974,"flUtility"
"4034","R",222928,"flUtility"
"4035","R",172794,"flUtility"
"4036","R",178645,"flUtility"
"4037","Rcpp",16561,"flUtility"
"4038","Rcpp",14216,"flUtility"
"4039","R",174999,"flUtility"
"4040","Rcpp",16010,"flUtility"
"4041","R",174137,"flUtility"
"4042","Rcpp",16151,"flUtility"
"4043","Rcpp",13816,"flUtility"
"4044","R",175800,"flUtility"
"4045","Rcpp",16000,"flUtility"
"4046","R",177032,"flUtility"
"4047","Rcpp",14908,"flUtility"
"4048","R",185147,"flUtility"
"4049","R",173185,"flUtility"
"4050","Rcpp",18876,"flUtility"
"4051","Rcpp",16230,"flUtility"
"4052","Rcpp",16201,"flUtility"
"4053","R",228128,"flUtility"
"4054","Rcpp",19677,"flUtility"
"4055","Rcpp",14868,"flUtility"
"4056","R",174327,"flUtility"
"4057","R",180478,"flUtility"
"4058","R",174287,"flUtility"
"4059","Rcpp",17463,"flUtility"
"4060","Rcpp",14257,"flUtility"
"4061","R",179937,"flUtility"
"4062","R",176151,"flUtility"
"4063","R",217779,"flUtility"
"4064","Rcpp",20007,"flUtility"
"4065","R",229640,"flUtility"
"4066","Rcpp",16972,"flUtility"
"4067","R",228739,"flUtility"
"4068","R",185869,"flUtility"
"4069","Rcpp",17072,"flUtility"
"4070","R",176060,"flUtility"
"4071","Rcpp",16290,"flUtility"
"4072","Rcpp",15239,"flUtility"
"4073","R",180098,"flUtility"
"4074","Rcpp",15329,"flUtility"
"4075","R",184617,"flUtility"
"4076","Rcpp",17012,"flUtility"
"4077","R",175008,"flUtility"
"4078","R",175028,"flUtility"
"4079","R",177062,"flUtility"
"4080","R",219151,"flUtility"
"4081","R",211427,"flUtility"
"4082","Rcpp",18725,"flUtility"
"4083","R",177513,"flUtility"
"4084","R",170590,"flUtility"
"4085","Rcpp",16260,"flUtility"
"4086","R",176190,"flUtility"
"4087","Rcpp",15359,"flUtility"
"4088","Rcpp",14959,"flUtility"
"4089","R",180248,"flUtility"
"4090","R",183474,"flUtility"
"4091","R",177243,"flUtility"
"4092","R",179898,"flUtility"
"4093","R",172724,"flUtility"
"4094","Rcpp",18876,"flUtility"
"4095","R",175419,"flUtility"
"4096","Rcpp",15509,"flUtility"
"4097","R",172253,"flUtility"
"4098","Rcpp",16571,"flUtility"
"4099","R",182603,"flUtility"
"4100","R",225353,"flUtility"
"4101","Rcpp",19507,"flUtility"
"4102","Rcpp",17122,"flUtility"
"4103","Rcpp",15950,"flUtility"
"4104","R",193153,"flUtility"
"4105","R",177884,"flUtility"
"4106","R",174487,"flUtility"
"4107","Rcpp",17032,"flUtility"
"4108","R",184185,"flUtility"
"4109","Rcpp",16992,"flUtility"
"4110","R",177553,"flUtility"
"4111","R",177022,"flUtility"
"4112","Rcpp",16842,"flUtility"
"4113","R",179256,"flUtility"
"4114","R",173214,"flUtility"
"4115","R",185658,"flUtility"
"4116","Rcpp",18826,"flUtility"
"4117","R",222056,"flUtility"
"4118","R",224120,"flUtility"
"4119","R",215795,"flUtility"
"4120","R",185358,"flUtility"
"4121","R",184667,"flUtility"
"4122","Rcpp",17824,"flUtility"
"4123","Rcpp",14587,"flUtility"
"4124","Rcpp",14417,"flUtility"
"4125","Rcpp",13565,"flUtility"
"4126","Rcpp",13305,"flUtility"
"4127","Rcpp",14177,"flUtility"
"4128","Rcpp",14878,"flUtility"
"4129","R",203001,"flUtility"
"4130","R",226585,"flUtility"
"4131","Rcpp",19016,"flUtility"
"4132","Rcpp",16160,"flUtility"
"4133","R",180699,"flUtility"
"4134","R",199725,"flUtility"
"4135","R",226555,"flUtility"
"4136","R",218660,"flUtility"
"4137","R",226174,"flUtility"
"4138","R",219982,"flUtility"
"4139","Rcpp",19156,"flUtility"
"4140","R",215734,"flUtility"
"4141","Rcpp",16360,"flUtility"
"4142","Rcpp",14497,"flUtility"
"4143","Rcpp",15329,"flUtility"
"4144","R",177513,"flUtility"
"4145","Rcpp",16151,"flUtility"
"4146","R",179587,"flUtility"
"4147","R",207910,"flUtility"
"4148","R",222598,"flUtility"
"4149","R",180088,"flUtility"
"4150","R",174067,"flUtility"
"4151","R",177773,"flUtility"
"4152","R",192661,"flUtility"
"4153","Rcpp",20288,"flUtility"
"4154","R",228668,"flUtility"
"4155","R",185878,"flUtility"
"4156","R",173836,"flUtility"
"4157","Rcpp",16551,"flUtility"
"4158","Rcpp",15109,"flUtility"
"4159","R",186780,"flUtility"
"4160","Rcpp",16541,"flUtility"
"4161","R",175679,"flUtility"
"4162","Rcpp",16081,"flUtility"
"4163","R",181290,"flUtility"
"4164","R",186209,"flUtility"
"4165","R",178044,"flUtility"
"4166","R",176882,"flUtility"
"4167","Rcpp",16541,"flUtility"
"4168","R",212338,"flUtility"
"4169","R",223118,"flUtility"
"4170","R",183875,"flUtility"
"4171","R",178616,"flUtility"
"4172","Rcpp",17272,"flUtility"
"4173","Rcpp",13546,"flUtility"
"4174","R",176481,"flUtility"
"4175","Rcpp",16050,"flUtility"
"4176","R",182973,"flUtility"
"4177","Rcpp",15109,"flUtility"
"4178","R",179236,"flUtility"
"4179","Rcpp",15780,"flUtility"
"4180","R",191139,"flUtility"
"4181","R",176391,"flUtility"
"4182","R",180078,"flUtility"
"4183","Rcpp",19607,"flUtility"
"4184","Rcpp",15700,"flUtility"
"4185","R",223759,"flUtility"
"4186","R",185638,"flUtility"
"4187","Rcpp",16150,"flUtility"
"4188","R",189535,"flUtility"
"4189","R",171763,"flUtility"
"4190","Rcpp",17052,"flUtility"
"4191","R",182532,"flUtility"
"4192","R",171932,"flUtility"
"4193","R",174457,"flUtility"
"4194","Rcpp",17583,"flUtility"
"4195","Rcpp",14257,"flUtility"
"4196","Rcpp",13546,"flUtility"
"4197","Rcpp",13315,"flUtility"
"4198","Rcpp",13986,"flUtility"
"4199","Rcpp",13816,"flUtility"
"4200","Rcpp",14256,"flUtility"
"4201","Rcpp",21700,"flUtility"
"4202","Rcpp",14266,"flUtility"
"4203","R",186429,"flUtility"
"4204","R",177082,"flUtility"
"4205","R",173485,"flUtility"
"4206","R",171972,"flUtility"
"4207","Rcpp",17002,"flUtility"
"4208","R",182913,"flUtility"
"4209","Rcpp",15930,"flUtility"
"4210","R",185538,"flUtility"
"4211","Rcpp",16922,"flUtility"
"4212","Rcpp",13666,"flUtility"
"4213","Rcpp",14257,"flUtility"
"4214","R",181471,"flUtility"
"4215","R",216406,"flUtility"
"4216","Rcpp",18335,"flUtility"
"4217","R",212919,"flUtility"
"4218","R",175459,"flUtility"
"4219","Rcpp",22342,"flUtility"
"4220","Rcpp",14668,"flUtility"
"4221","R",180649,"flUtility"
"4222","Rcpp",17573,"flUtility"
"4223","R",178044,"flUtility"
"4224","R",170489,"flUtility"
"4225","R",173295,"flUtility"
"4226","Rcpp",19016,"flUtility"
"4227","R",178064,"flUtility"
"4228","R",183164,"flUtility"
"4229","Rcpp",15760,"flUtility"
"4230","R",179496,"flUtility"
"4231","Rcpp",17743,"flUtility"
"4232","R",176341,"flUtility"
"4233","Rcpp",16762,"flUtility"
"4234","Rcpp",14317,"flUtility"
"4235","R",180719,"flUtility"
"4236","Rcpp",15650,"flUtility"
"4237","R",208872,"flUtility"
"4238","R",228589,"flUtility"
"4239","R",182082,"flUtility"
"4240","Rcpp",18455,"flUtility"
"4241","R",177894,"flUtility"
"4242","R",180378,"flUtility"
"4243","R",177624,"flUtility"
"4244","Rcpp",16841,"flUtility"
"4245","R",193683,"flUtility"
"4246","Rcpp",16792,"flUtility"
"4247","R",187131,"flUtility"
"4248","Rcpp",15740,"flUtility"
"4249","R",219141,"flUtility"
"4250","Rcpp",19387,"flUtility"
"4251","R",218309,"flUtility"
"4252","Rcpp",17973,"flUtility"
"4253","Rcpp",14136,"flUtility"
"4254","R",185829,"flUtility"
"4255","R",176682,"flUtility"
"4256","R",178926,"flUtility"
"4257","Rcpp",17372,"flUtility"
"4258","Rcpp",14447,"flUtility"
"4259","Rcpp",14117,"flUtility"
"4260","R",178434,"flUtility"
"4261","R",172884,"flUtility"
"4262","R",179547,"flUtility"
"4263","Rcpp",17273,"flUtility"
"4264","Rcpp",15189,"flUtility"
"4265","R",185127,"flUtility"
"4266","R",204824,"flUtility"
"4267","Rcpp",17853,"flUtility"
"4268","R",228178,"flUtility"
"4269","R",182933,"flUtility"
"4270","R",182453,"flUtility"
"4271","Rcpp",27391,"flUtility"
"4272","Rcpp",15109,"flUtility"
"4273","R",183354,"flUtility"
"4274","R",175860,"flUtility"
"4275","R",173897,"flUtility"
"4276","R",175189,"flUtility"
"4277","Rcpp",16781,"flUtility"
"4278","Rcpp",15148,"flUtility"
"4279","Rcpp",13906,"flUtility"
"4280","R",180830,"flUtility"
"4281","Rcpp",16501,"flUtility"
"4282","R",186740,"flUtility"
"4283","Rcpp",16821,"flUtility"
"4284","Rcpp",13775,"flUtility"
"4285","Rcpp",13465,"flUtility"
"4286","R",181050,"flUtility"
"4287","R",173295,"flUtility"
"4288","R",190668,"flUtility"
"4289","R",226154,"flUtility"
"4290","Rcpp",25127,"flUtility"
"4291","Rcpp",17683,"flUtility"
"4292","Rcpp",17613,"flUtility"
"4293","Rcpp",13565,"flUtility"
"4294","Rcpp",14357,"flUtility"
"4295","R",181821,"flUtility"
"4296","Rcpp",16270,"flUtility"
"4297","R",176942,"flUtility"
"4298","R",174146,"flUtility"
"4299","Rcpp",16522,"flUtility"
"4300","Rcpp",14547,"flUtility"
"4301","Rcpp",13145,"flUtility"
"4302","Rcpp",14287,"flUtility"
"4303","Rcpp",13876,"flUtility"
"4304","R",176812,"flUtility"
"4305","Rcpp",18415,"flUtility"
"4306","Rcpp",17323,"flUtility"
"4307","Rcpp",18665,"flUtility"
"4308","R",246653,"flUtility"
"4309","Rcpp",18475,"flUtility"
"4310","Rcpp",16250,"flUtility"
"4311","R",190688,"flUtility"
"4312","Rcpp",15670,"flUtility"
"4313","R",210254,"flUtility"
"4314","R",225744,"flUtility"
"4315","Rcpp",17934,"flUtility"
"4316","Rcpp",15720,"flUtility"
"4317","R",191108,"flUtility"
"4318","Rcpp",16110,"flUtility"
"4319","R",211236,"flUtility"
"4320","R",228339,"flUtility"
"4321","R",189075,"flUtility"
"4322","Rcpp",16281,"flUtility"
"4323","R",182482,"flUtility"
"4324","Rcpp",15789,"flUtility"
"4325","R",184647,"flUtility"
"4326","R",180709,"flUtility"
"4327","R",176722,"flUtility"
"4328","Rcpp",16872,"flUtility"
"4329","R",182101,"flUtility"
"4330","R",174918,"flUtility"
"4331","Rcpp",17403,"flUtility"
"4332","R",180088,"flUtility"
"4333","Rcpp",15329,"flUtility"
"4334","Rcpp",13856,"flUtility"
"4335","Rcpp",13626,"flUtility"
"4336","Rcpp",15068,"flUtility"
"4337","Rcpp",15238,"flUtility"
"4338","Rcpp",16391,"flUtility"
"4339","Rcpp",13716,"flUtility"
"4340","R",186410,"flUtility"
"4341","R",174998,"flUtility"
"4342","R",194665,"flUtility"
"4343","R",222167,"flUtility"
"4344","R",191940,"flUtility"
"4345","Rcpp",17864,"flUtility"
"4346","R",178535,"flUtility"
"4347","R",177052,"flUtility"
"4348","R",208531,"flUtility"
"4349","Rcpp",18335,"flUtility"
"4350","R",221115,"flUtility"
"4351","R",188273,"flUtility"
"4352","Rcpp",16651,"flUtility"
"4353","R",174196,"flUtility"
"4354","Rcpp",15218,"flUtility"
"4355","R",182563,"flUtility"
"4356","R",175109,"flUtility"
"4357","R",184686,"flUtility"
"4358","R",188493,"flUtility"
"4359","Rcpp",16651,"flUtility"
"4360","Rcpp",13976,"flUtility"
"4361","Rcpp",14147,"flUtility"
"4362","R",224311,"flUtility"
"4363","R",221135,"flUtility"
"4364","R",231334,"flUtility"
"4365","Rcpp",20208,"flUtility"
"4366","R",197109,"flUtility"
"4367","R",178585,"flUtility"
"4368","Rcpp",16110,"flUtility"
"4369","R",185088,"flUtility"
"4370","R",187161,"flUtility"
"4371","R",187322,"flUtility"
"4372","R",227647,"flUtility"
"4373","R",200997,"flUtility"
"4374","Rcpp",17283,"flUtility"
"4375","R",184967,"flUtility"
"4376","Rcpp",16341,"flUtility"
"4377","Rcpp",14547,"flUtility"
"4378","Rcpp",14657,"flUtility"
"4379","R",181110,"flUtility"
"4380","R",214322,"flUtility"
"4381","R",238869,"flUtility"
"4382","Rcpp",19617,"flUtility"
"4383","Rcpp",15048,"flUtility"
"4384","R",186660,"flUtility"
"4385","R",179066,"flUtility"
"4386","R",174297,"flUtility"
"4387","R",178415,"flUtility"
"4388","R",179276,"flUtility"
"4389","R",183465,"flUtility"
"4390","R",215754,"flUtility"
"4391","Rcpp",19346,"flUtility"
"4392","Rcpp",16762,"flUtility"
"4393","Rcpp",16240,"flUtility"
"4394","R",205135,"flUtility"
"4395","Rcpp",16061,"flUtility"
"4396","R",189836,"flUtility"
"4397","R",230182,"flUtility"
"4398","R",227327,"flUtility"
"4399","Rcpp",18705,"flUtility"
"4400","Rcpp",18164,"flUtility"
"4401","R",236875,"flUtility"
"4402","Rcpp",17052,"flUtility"
"4403","R",230593,"flUtility"
"4404","R",226685,"flUtility"
"4405","R",224331,"flUtility"
"4406","R",188995,"flUtility"
"4407","R",187271,"flUtility"
"4408","Rcpp",22432,"flUtility"
"4409","R",236473,"flUtility"
"4410","R",189164,"flUtility"
"4411","Rcpp",17092,"flUtility"
"4412","R",173365,"flUtility"
"4413","R",180198,"flUtility"
"4414","Rcpp",16320,"flUtility"
"4415","R",174868,"flUtility"
"4416","Rcpp",15339,"flUtility"
"4417","Rcpp",13365,"flUtility"
"4418","Rcpp",13786,"flUtility"
"4419","R",176281,"flUtility"
"4420","R",181811,"flUtility"
"4421","R",179617,"flUtility"
"4422","Rcpp",16430,"flUtility"
"4423","R",178074,"flUtility"
"4424","Rcpp",14828,"flUtility"
"4425","R",178475,"flUtility"
"4426","Rcpp",15579,"flUtility"
"4427","R",177674,"flUtility"
"4428","Rcpp",16220,"flUtility"
"4429","Rcpp",13465,"flUtility"
"4430","Rcpp",14227,"flUtility"
"4431","Rcpp",14257,"flUtility"
"4432","R",186199,"flUtility"
"4433","Rcpp",15780,"flUtility"
"4434","R",183414,"flUtility"
"4435","Rcpp",16120,"flUtility"
"4436","R",175710,"flUtility"
"4437","R",181651,"flUtility"
"4438","Rcpp",16000,"flUtility"
"4439","R",178395,"flUtility"
"4440","Rcpp",15489,"flUtility"
"4441","Rcpp",14107,"flUtility"
"4442","R",191389,"flUtility"
"4443","R",177533,"flUtility"
"4444","Rcpp",16752,"flUtility"
"4445","R",180078,"flUtility"
"4446","R",176551,"flUtility"
"4447","R",173766,"flUtility"
"4448","Rcpp",15809,"flUtility"
"4449","R",189285,"flUtility"
"4450","Rcpp",15128,"flUtility"
"4451","Rcpp",14448,"flUtility"
"4452","R",179637,"flUtility"
"4453","R",181570,"flUtility"
"4454","R",179937,"flUtility"
"4455","Rcpp",17613,"flUtility"
"4456","Rcpp",14368,"flUtility"
"4457","Rcpp",14337,"flUtility"
"4458","R",176341,"flUtility"
"4459","R",189325,"flUtility"
"4460","Rcpp",17493,"flUtility"
"4461","Rcpp",15409,"flUtility"
"4462","R",180479,"flUtility"
"4463","R",182533,"flUtility"
"4464","Rcpp",16411,"flUtility"
"4465","Rcpp",14447,"flUtility"
"4466","Rcpp",13996,"flUtility"
"4467","Rcpp",13555,"flUtility"
"4468","Rcpp",13706,"flUtility"
"4469","R",182332,"flUtility"
"4470","Rcpp",15249,"flUtility"
"4471","R",182162,"flUtility"
"4472","Rcpp",15449,"flUtility"
"4473","R",179938,"flUtility"
"4474","R",180429,"flUtility"
"4475","R",176611,"flUtility"
"4476","Rcpp",16041,"flUtility"
"4477","Rcpp",13896,"flUtility"
"4478","Rcpp",13596,"flUtility"
"4479","R",178014,"flUtility"
"4480","R",179627,"flUtility"
"4481","R",179256,"flUtility"
"4482","Rcpp",16862,"flUtility"
"4483","R",179908,"flUtility"
"4484","Rcpp",15038,"flUtility"
"4485","R",173255,"flUtility"
"4486","R",190347,"flUtility"
"4487","Rcpp",17122,"flUtility"
"4488","R",183635,"flUtility"
